,SNWD,WTEQ,date,year,month,day
124,118.0,38.4,2011-03-05,2011,3,5
125,117.0,38.6,2011-03-06,2011,3,6
126,116.0,38.7,2011-03-07,2011,3,7
127,116.0,38.8,2011-03-08,2011,3,8
128,119.0,39.1,2011-03-09,2011,3,9
129,123.0,40.1,2011-03-10,2011,3,10
130,124.0,40.8,2011-03-11,2011,3,11
131,125.0,41.6,2011-03-12,2011,3,12
132,123.0,41.6,2011-03-13,2011,3,13
133,122.0,41.9,2011-03-14,2011,3,14
134,122.0,41.9,2011-03-15,2011,3,15
135,124.0,42.5,2011-03-16,2011,3,16
136,126.0,42.9,2011-03-17,2011,3,17
137,127.0,43.1,2011-03-18,2011,3,18
138,126.0,43.4,2011-03-19,2011,3,19
139,128.0,43.7,2011-03-20,2011,3,20
140,127.0,43.8,2011-03-21,2011,3,21
141,129.0,44.1,2011-03-22,2011,3,22
142,130.0,44.4,2011-03-23,2011,3,23
143,128.0,44.6,2011-03-24,2011,3,24
144,127.0,44.6,2011-03-25,2011,3,25
145,133.0,45.2,2011-03-26,2011,3,26
146,130.0,45.4,2011-03-27,2011,3,27
147,133.0,45.6,2011-03-28,2011,3,28
148,133.0,45.8,2011-03-29,2011,3,29
149,135.0,46.3,2011-03-30,2011,3,30
150,136.0,46.9,2011-03-31,2011,3,31
151,137.0,47.9,2011-04-01,2011,4,1
152,139.0,48.7,2011-04-02,2011,4,2
153,149.0,49.8,2011-04-03,2011,4,3
154,143.0,50.2,2011-04-04,2011,4,4
155,146.0,50.9,2011-04-05,2011,4,5
156,146.0,51.2,2011-04-06,2011,4,6
157,151.0,51.9,2011-04-07,2011,4,7
158,148.0,51.9,2011-04-08,2011,4,8
159,145.0,52.0,2011-04-09,2011,4,9
160,143.0,52.0,2011-04-10,2011,4,10
161,143.0,52.0,2011-04-11,2011,4,11
162,146.0,52.4,2011-04-12,2011,4,12
163,144.0,52.6,2011-04-13,2011,4,13
164,148.0,53.1,2011-04-14,2011,4,14
165,150.0,53.6,2011-04-15,2011,4,15
166,151.0,54.0,2011-04-16,2011,4,16
167,155.0,54.6,2011-04-17,2011,4,17
168,162.0,55.2,2011-04-18,2011,4,18
169,162.0,55.5,2011-04-19,2011,4,19
170,161.0,55.7,2011-04-20,2011,4,20
171,159.0,55.9,2011-04-21,2011,4,21
172,163.0,56.4,2011-04-22,2011,4,22
173,160.0,56.6,2011-04-23,2011,4,23
174,157.0,56.6,2011-04-24,2011,4,24
175,153.0,56.4,2011-04-25,2011,4,25
176,154.0,56.7,2011-04-26,2011,4,26
177,154.0,57.2,2011-04-27,2011,4,27
178,158.0,58.0,2011-04-28,2011,4,28
179,162.0,58.8,2011-04-29,2011,4,29
180,161.0,59.0,2011-04-30,2011,4,30
181,161.0,59.3,2011-05-01,2011,5,1
182,158.0,59.4,2011-05-02,2011,5,2
183,155.0,59.5,2011-05-03,2011,5,3
184,166.0,61.3,2011-05-04,2011,5,4
185,162.0,61.5,2011-05-05,2011,5,5
186,160.0,61.7,2011-05-06,2011,5,6
187,159.0,62.0,2011-05-07,2011,5,7
188,161.0,62.5,2011-05-08,2011,5,8
189,158.0,62.4,2011-05-09,2011,5,9
190,156.0,62.2,2011-05-10,2011,5,10
191,153.0,61.1,2011-05-11,2011,5,11
192,150.0,60.2,2011-05-12,2011,5,12
193,149.0,59.5,2011-05-13,2011,5,13
194,147.0,59.2,2011-05-14,2011,5,14
195,144.0,57.3,2011-05-15,2011,5,15
